epoch,train_loss,val_obj_p3,val_obj_p4,val_f1_p3,val_f1_p4,val_prec_p3,val_rec_p3,val_prec_p4,val_rec_p4,p3_obj_bias,p4_obj_bias,p3_iou_bias,p4_iou_bias,p3_bbox_dw,p4_bbox_dw,p3_bbox_dh,p4_bbox_dh,p3_obj_l2,p3_iou_l2,p3_bbox_l2,p4_obj_l2,p4_iou_l2,p4_bbox_l2,bn_mean_abs,bn_var_avg,grad_norm,lr,epoch_time_s,gpu_mem_mb
41,3.7479,1.3426,0.5116,0.0066,0.3891,0.2237,0.1290,0.8364,0.8981,-1.6305,-1.7543,-0.9867,-1.8000,15.4140,11.1189,9.7700,15.4895,12.3403,9.2705,70842.4796,0.00175629,220.89,4555.3
42,3.7470,1.3496,0.5090,0.0066,0.3909,0.2232,0.1292,0.8389,0.8997,-1.6300,-1.7534,-0.9864,-1.7995,15.5510,11.1444,9.7697,15.5031,12.3635,9.2679,inf,0.00164556,221.57,4555.3
43,3.7374,1.3498,0.5050,0.0066,0.3940,0.2237,0.1291,0.8387,0.9016,-1.6291,-1.7531,-0.9867,-1.7997,15.6763,11.1633,9.7686,15.5070,12.3954,9.2657,68865.6997,0.00153671,221.13,4555.3
44,3.7355,1.3337,0.5385,0.0066,0.3774,0.2228,0.1295,0.8439,0.9015,-1.6289,-1.7527,-0.9862,-1.7987,15.7719,11.1965,9.7676,15.5175,12.4159,9.2581,71387.8741,0.00142999,221.68,4555.3
45,3.7279,1.3437,0.5561,0.0066,0.3714,0.2237,0.1295,0.8444,0.9041,-1.6287,-1.7523,-0.9863,-1.7990,15.8732,11.2159,9.7661,15.5252,12.4510,9.2541,68545.2086,0.00132564,221.45,4555.3
46,3.7259,1.3404,0.5270,0.0066,0.3933,0.2232,0.1295,0.8436,0.9059,-1.6285,-1.7519,-0.9867,-1.7986,15.9547,11.2305,9.7651,15.5283,12.4797,9.2520,70034.4476,0.00122388,220.54,4555.3
47,3.7129,1.3338,0.5420,0.0066,0.3884,0.2230,0.1295,0.8460,0.9087,-1.6284,-1.7517,-0.9862,-1.7988,16.0243,11.2561,9.7646,15.5330,12.5250,9.2570,inf,0.00112494,221.64,4555.3
48,3.7165,1.3403,0.5438,0.0066,0.3799,0.2232,0.1298,0.8476,0.9086,-1.6278,-1.7514,-0.9861,-1.7986,16.0941,11.2776,9.7605,15.5383,12.5506,9.2487,67378.9664,0.00102903,221.36,4555.3
49,3.7148,1.3328,0.5645,0.0066,0.3758,0.2228,0.1297,0.8494,0.9106,-1.6278,-1.7513,-0.9862,-1.7982,16.1494,11.2972,9.7619,15.5410,12.6000,9.2393,67367.4514,0.00093636,221.49,4555.3
50,3.7056,1.3410,0.5607,0.0066,0.3859,0.2226,0.1298,0.8495,0.9129,-1.6275,-1.7513,-0.9858,-1.7982,16.1974,11.3116,9.7648,15.5398,12.6432,9.2390,67079.5298,0.00084714,221.37,4555.3
